category,demangled_name,mangled_name,kind,module_or_source,address_or_rva,notes
save_load,CSaveGameModel::`scalar deleting destructor',,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
save_load,CIronmanSaveSelect::Hide,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
save_load,CSaveGameItemBase::Select,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
save_load,CSaveGameItemBase::~CSaveGameItemBase,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
save_load,CSaveGameItemBase::`scalar deleting destructor',,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
save_load,CSaveGameModel::GetTitle,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
save_load,TSavegameItem<CIronmanSaveSelect>::~TSavegameItem<CIronmanSaveSelect>,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
save_load,CIronmanSaveSelect::OnDecline,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
save_load,CSaveGameModel::GetVersionStatus,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
save_load,CSaveGameModel::SetupRemoteFile,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
save_load,TSavegameItem<CIronmanSaveSelect>::`scalar deleting destructor',,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
save_load,CIronmanSaveSelect::OnContinue,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
save_load,CIronmanSaveSelect::RefreshLoadButton,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
save_load,CIronmanSaveSelect::OnFileSelect,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
save_load,CIronmanSaveSelect::~CIronmanSaveSelect,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
save_load,CIronmanSaveSelect::`scalar deleting destructor',,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
save_load,CIronmanSaveSelect::OnFileUpOrDown,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
save_load,CSaveGameModel::SetupLocalFile,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
save_load,CIronmanSaveSelect::UpdateIronmanAndCharForContinue,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
save_load,CSaveGameModel::SetupDataFromFile,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
save_load,CSaveGameModel::CSaveGameModel,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
save_load,CIronmanSaveSelect::GetContinueSave,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
save_load,CIronmanSaveSelect::Setup,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
save_load,CSaveGameItemBase::UpdateDisplay,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
save_load,CSaveGameItemBase::CSaveGameItemBase,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
save_load,CIronmanSaveSelect::UpdateContinueData,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
save_load,CIronmanSaveSelect::UpdateRemote,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
save_load,CIronmanSaveSelect::UpdateLocal,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
save_load,CIronmanSaveSelect::RefreshContinueButton,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
save_load,CIronmanSaveSelect::OnDirectorySelect,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
save_load,CIronmanSaveSelect::OnBack,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
save_load,CIronmanSaveSelect::OnDelete,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
save_load,CIronmanSaveSelect::ContinueOnStartup,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
save_load,CIronmanSaveSelect::ViewSave,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
save_load,CIronmanSaveSelect::Reload,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
save_load,CIronmanSaveSelect::Show,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
save_load,CIronmanSaveSelect::GetToolTip,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
save_load,CIronmanSaveSelect::OnAccept,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
save_load,CIronmanSaveSelect::OnLoad,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
save_load,CIronmanSaveSelect::CIronmanSaveSelect,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CFrontEnd::GetInterfaceToolTip,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CFrontEnd::GetGameDifficultyToolTip,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
save_load,CIsIronmanTrigger::Evaluate,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
save_load,CIsIronmanTrigger::GetToolTip,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
save_load,CIsIronmanTrigger::`scalar deleting destructor',,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
save_load,CIsIronmanTrigger::CIsIronmanTrigger,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
save_load,g_IsIronmanDebug,,GDATA32,<globals>,0x01599FB6,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
serialization,CGameState::ClearAllPlayerSelectables,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CCheckBoxObserverGlue<CMatchmakingGui>::OnUpOrDown,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CCheckBoxObserverGlue<CMatchmakingGui>::OnRightClick,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CCheckBoxObserverGlue<CMatchmakingGui>::OnSelected,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CCheckBoxObserverGlue<CMatchmakingGui>::OnUp,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CCheckBoxObserverGlue<CMatchmakingGui>::OnDown,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CCheckBoxObserverGlue<CMatchmakingGui>::OnClick,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CCheckBoxObserverGlue<CMatchmakingGui>::~CCheckBoxObserverGlue<CMatchmakingGui>,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CCheckBoxObserverGlue<CMatchmakingGui>::`scalar deleting destructor',,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
save_load,CCheckBoxObserverGlue<CGameRulesIronManIndicator>::OnUpOrDown,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
save_load,CCheckBoxObserverGlue<CGameRulesIronManIndicator>::OnRightClick,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
save_load,CCheckBoxObserverGlue<CGameRulesIronManIndicator>::OnSelected,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
save_load,CCheckBoxObserverGlue<CGameRulesIronManIndicator>::OnUp,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
save_load,CCheckBoxObserverGlue<CGameRulesIronManIndicator>::OnDown,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
save_load,CCheckBoxObserverGlue<CGameRulesIronManIndicator>::OnClick,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
save_load,CIngameRulesIronManDisplay::SetupToggle,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
save_load,CGameRulesIronManIndicator::HasObject,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
save_load,CCheckBoxObserverGlue<CGameRulesIronManIndicator>::~CCheckBoxObserverGlue<CGameRulesIronManIndicator>,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
save_load,CIngameRulesWindow::IsIronMan,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
save_load,CCheckBoxObserverGlue<CGameRulesIronManIndicator>::`scalar deleting destructor',,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
save_load,CGameRulesIronManIndicator::SetupToggle,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
save_load,CGameRulesIronManIndicator::GetStatusText,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
save_load,CGameRulesIronManIndicator::GetToggleSwitch,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
save_load,CGameRulesIronManIndicator::`scalar deleting destructor',,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
save_load,CIngameRulesIronManDisplay::`scalar deleting destructor',,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
precursor,CList<CStandardlistboxItem *>::ForEach<`CGameRulesWindow::ResetValues'::`5'::CRuleResetter>,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
save_load,CGameRulesWindow::IsIronMan,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
save_load,CGameRulesIronManIndicator::Update,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
save_load,CGameRulesIronManIndicator::ToggleValue,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
save_load,CGameRulesWindow::CreateIronManIndicator,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
save_load,CIngameRulesWindow::CreateIronManIndicator,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
save_load,CGameRulesIronManIndicator::GetToolTip,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
save_load,CloudStorageNotifyContentCallbackFn_t,,UDT,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched);typeindex=215010
save_load,CloudStorageInstallContentCallbackFn_t,,UDT,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched);typeindex=215010
save_load,CloudStorageRemoveContentCallbackFn_t,,UDT,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched);typeindex=215010
serialization,CApplication::GetMetaserverVersion,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
save_load,NSaveGame::GetMagix,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
save_load,NSaveGame::GetLexerToSaveGame,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CGuiObject::ClearExclusive,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CGuiObject::SetExclusiveIfShown,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CGuiObject::SetAcceptDragBoxToEnd,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CGuiObject::SetAcceptRightClicks,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CGuiObject::SetAcceptClicks,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CGuiObject::IsExclusive,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CGuiObject::SetExclusive,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CGuiObject::CanTakeFocus,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CGuiObject::GetFrame,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CGuiObject::SetFrame,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CGuiObject::SetProperties,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CGuiObject::KillObject,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CGuiObject::IsWindow,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CGuiObject::GetPriority,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CGuiObject::SetPriority,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CGuiObject::SetCollideWithMouseStackRange,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CGuiObject::OnCollideWithMouseLine,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CGuiObject::~CGuiObject,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CGuiObject::`scalar deleting destructor',,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CGuiObject::GetToolTip,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CGuiObject::SetScope,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CGuiObjectIterator,,UDT,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched);typeindex=221541
frontend_gui,CArray<CGuiObject *>::~CArray<CGuiObject *>,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CStandardlistboxItem::HideOnlyWindow,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CStandardlistboxItem::ShowOnlyWindow,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CStandardlistboxItem::GetWindowParent,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CButton::ChangeSprite,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CButton::GetFrame,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CButton::SetFrame,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CButton::MoveTo,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,TButton::ResetStayHidden,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,TButton::StayHidden,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,TButton::SetScale,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,TButton::AccessSprite,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,TButton::ChangeSprite,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,TButton::ClearPriorityShortcut,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,TButton::ClearShortcut,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,TButton::SetCustomValue,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,TButton::GetSize,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,TButton::~TButton,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CButton::~CButton,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,TButton::`scalar deleting destructor',,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CButton::`scalar deleting destructor',,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
serialization,CMetaserverCommand::IsValid,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
serialization,CMetaserverCommand::MustSynch,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
serialization,CMetaserverUserInfo::`scalar deleting destructor',,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
serialization,CMetaserverCommand::~CMetaserverCommand,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
serialization,CMetaserverUserInfo::CMetaserverUserInfo,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
serialization,CMetaserverCommand::`scalar deleting destructor',,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
serialization,CMetaserverDate::CMetaserverDate,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
serialization,CReader::Read<CMetaserverUserInfo>,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
serialization,CMetaserverCommand::CMetaserverCommand,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
serialization,CMetaserverCommand::IsVerified,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
serialization,CMetaserverCommand::ReadMember,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
serialization,CWriter::Write<CMetaserverUserInfo>,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
serialization,CMetaserverCommand::WriteMembers,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
serialization,CList<CMetaserverUser *>::Append,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
serialization,CList<CMetaserverUser *>::~CList<CMetaserverUser *>,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CList<CButton *>::RemoveTail,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CButtonObserverGlue<CFixedWindow>::OnRightClick,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CButtonObserverGlue<CFixedWindow>::OnClick,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CButtonObserverGlue<CFixedWindow>::OnDblClick,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CButtonObserverGlue<CFixedWindow>::OnOver,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CButtonObserverGlue<CFixedWindow>::OnDrag,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CButtonObserverGlue<CFixedWindow>::OnUp,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CButtonObserverGlue<CFixedWindow>::OnDown,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CList<CGuiObject *>::~CList<CGuiObject *>,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CFixedWindow::ResetStayHidden,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CFixedWindow::StayHidden,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CFixedWindow::IsMouseOver,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CFixedWindow::UseScissorRectangle,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CFixedWindow::SetHideSound,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CFixedWindow::SetShowSound,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CFixedWindow::WindowDown,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CFixedWindow::GetPosition,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CFixedWindow::AttachTo,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CFixedWindow::Get3dObject,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CFixedWindow::GetOrigo,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CFixedWindow::GetEditBox,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CFixedWindow::GetTextBox,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CFixedWindow::GetCheckbox,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CFixedWindow::GetScrollbar,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CFixedWindow::GetSmoothListbox,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CFixedWindow::GetListbox,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CFixedWindow::ShowWithAnimation,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CFixedWindow::HideWithAnimation,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CFixedWindow::KillObject,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CFixedWindow::IsWindow,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CFixedWindow::ClickToFront,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CFixedWindow::Update,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CFixedWindow::UpdateInner,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CFixedWindow::SetMovable,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CFixedWindow::SetActive,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CFixedWindow::IsActive,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CFixedWindow::MoveToFront,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,NPrivateHelper::GetObjectByString<CGuiObject>,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CList<CGuiObject *>::Remove,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CButtonObserverGlue<CFixedWindow>::~CButtonObserverGlue<CFixedWindow>,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CButtonObserverGlue<CFixedWindow>::CButtonObserverGlue<CFixedWindow>,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CFixedWindow::ClearExclusive,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CFixedWindow::SetAcceptClicks,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CFixedWindow::GetScreenPositionWithParents,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CFixedWindow::GetScreenPosition,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CFixedWindow::SetSize,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CFixedWindow::GetSize,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CFixedWindow::GetWindowParent,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CFixedWindow::GetIcon,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CFixedWindow::GetInstantTextBox,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CFixedWindow::GetButton,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CFixedWindow::GetOverlappingElementsBox,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CFixedWindow::ShowOnlyWindow,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CFixedWindow::HideOnlyWindow,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CFixedWindow::MoveToAlternate,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CFixedWindow::MoveToOriented,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CFixedWindow::MoveTo,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CFixedWindow::WindowMoved,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CFixedWindow::SetGoalPosition,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CFixedWindow::MoveToBack,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CFixedWindow::MoveToGuiFront,,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,"CValueAssociativeArray<CString,CFixedWindow *>::CPair::~CPair",,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CButtonObserverGlue<CFixedWindow>::`scalar deleting destructor',,PROCREF,<globals>,,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
